id,name,host_id,host_name,hosts_time_as_user_years,hosts_time_as_host_years,review_scores_rating,estimated_occupancy_l365d,price,minimum_nights,maximum_nights,number_of_reviews_ltm,reviews_per_month,estimated_revenue_l365d,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,num_amenities,bedrooms,beds,bathrooms,availability_365,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_is_superhost,host_has_profile_pic,host_identity_verified
31729707,Alojamiento con Vistas increíbles en chapinero,63824965,William,10,6.0,4.89,66,176552.5,2.0,1125.0,11,0.78,11652465.0,Chapinero,4.64616,-74.06467,Entire Condo,Entire Home/Apt,2,53,1.0,1.0,1.5,347,4.89,4.93,4.88,4.79,4.79,4.86,False,True,True
31740135,Encantadora habitación con vista a Bogotá D.C.,238061742,Laury,7,4.0,4.85,78,57059.0,1.0,1125.0,13,0.99,4450602.0,San Cristobal,4.5825371742248535,-74.08104706,Private Room In Casa Particular,Private Room,1,64,0.0,2.0,1.5,359,4.87,4.89,4.83,4.85,4.64,4.85,False,True,True
31749091,Habitación privada en el norte de Bogota,136818881,Luz Mery,8,7.0,,0,55382.6,30.0,31.0,0,0.0,0.0,Suba,4.73894,-74.05847,Private Room In Home,Private Room,1,9,0.0,1.0,1.0,269,,,,,,,False,True,True
31758503,Acogedor espacio muy bien situado en BOGOTA,238116271,Ricar,7,7.0,,0,331853.1,30.0,30.0,0,0.0,0.0,Teusaquillo,4.64258,-74.10575,Entire Rental Unit,Entire Home/Apt,4,23,1.0,3.0,2.0,179,,,,,,,False,True,True
31760179,Boutique Gil Villa Luz,31688226,Jair Antonio,11,10.0,5.0,60,47932.04,30.0,1125.0,1,0.14,2875922.0,Engativa,4.68341,-74.10806,Private Room In Home,Private Room,3,24,2.0,2.0,1.0,358,5.0,5.0,4.83,5.0,5.0,5.0,False,True,True
31800797,Department PH Bogotá | Usaquén,71551170,Diana Rodriguez,10,7.0,4.0,60,130045.13,30.0,1125.0,1,0.11,7802708.0,Usaquen,4.732058,-74.0351974,Entire Condo,Entire Home/Apt,3,33,2.0,1.0,2.0,198,3.75,3.75,3.75,3.75,4.75,4.0,False,True,True
31801370,Habitación con vista a los cerros orientales,238317839,Ruby,7,7.0,,0,84821.65,30.0,30.0,0,0.0,0.0,Usaquen,4.71973,-74.02607,Private Room In Rental Unit,Private Room,2,8,0.0,1.0,1.0,269,,,,,,,False,True,True
31805501,"CHICO AMOB RENTA  TEMPORADAS CORTAS ,LARGAS",5052218,Maria Clara,13,13.0,,0,284910.25,30.0,90.0,0,0.0,0.0,Usaquen,4.68102,-74.0401,Entire Rental Unit,Entire Home/Apt,4,8,3.0,3.0,3.0,365,,,,,,,False,True,True
31805711,"COLINA CAMPESTRE, AMOBLADO NORTE DE LA CIUDAD",5052218,Maria Clara,13,13.0,,0,208221.06,30.0,90.0,0,0.0,0.0,Suba,4.72876,-74.06227,Entire Rental Unit,Entire Home/Apt,4,8,3.0,3.0,2.0,365,,,,,,,False,True,True
31831596,Suite de Lujo,162533561,â¨Luxury 100â©,8,8.0,4.8,0,471000.0,1.0,1125.0,0,0.06,0.0,Chapinero,4.68111,-74.04326,Room In Boutique Hotel,Private Room,2,18,2.0,1.0,1.0,365,3.2,4.6,4.0,3.8,4.4,4.4,True,True,True
31835756,Soft and Relaxing Park View Apartment,226247376,MarÃ­a Fernanda,7,7.0,4.88,30,422235.5,2.0,720.0,5,0.25,12667065.0,Suba,4.72105,-74.06606,Entire Condo,Entire Home/Apt,4,34,2.0,4.0,2.5,341,4.88,4.76,5.0,5.0,4.94,4.88,True,True,True
31857315,"Wide & Beautiful, close to airport, Hayuelos mall",196713961,Juan Pablo,8,8.0,4.88,100,165470.7,10.0,730.0,5,0.19,16547070.0,Fontibon,4.65741,-74.1308,Entire Condo,Entire Home/Apt,5,26,4.0,3.0,0.0,295,4.88,4.76,4.94,5.0,4.94,4.88,False,True,True
31874860,Downtown  Centro Bogotá La Macarena/Perseverancia,135132611,Alejandra,9,7.0,4.87,180,91895.3,30.0,365.0,3,0.26,16541154.0,Usme,4.539967,-74.115523,Entire Rental Unit,Entire Home/Apt,4,23,2.0,2.0,1.0,364,4.87,4.87,5.0,5.0,4.48,4.87,True,True,True
31875867,HERMOSO APTO  HAYUELOS,213583267,Olimpo,7,7.0,,0,189893.73,30.0,60.0,0,0.0,0.0,Fontibon,4.66615,-74.13741,Entire Rental Unit,Entire Home/Apt,4,15,2.0,2.0,0.0,365,,,,,,,False,True,True
31880266,"Private room with bathroom,  La Soledad, Bogota",56903295,Juan,10,7.0,4.94,42,147212.0,2.0,15.0,7,0.38,6182904.0,Teusaquillo,4.63019,-74.0764,Private Room In Rental Unit,Private Room,2,16,0.0,1.0,1.0,148,5.0,4.88,4.91,5.0,5.0,4.97,False,True,True
31882484,LUXURY PARQUE 93  EXTERIOR,24945688,Carolina,11,10.0,4.63,96,205983.0,1.0,1125.0,16,1.39,19774368.0,Chapinero,4.67615,-74.04852,Entire Rental Unit,Entire Home/Apt,3,49,1.0,2.0,1.5,358,4.71,4.67,4.72,4.64,4.94,4.59,False,True,True
31888365,Habitacion en la candelaría,239025624,Nicolas,7,7.0,5.0,0,63518.16,30.0,1125.0,0,0.01,0.0,Santa Fe,4.61066,-74.06534,Private Room In Rental Unit,Private Room,4,5,0.0,1.0,1.0,89,5.0,5.0,5.0,5.0,5.0,5.0,False,True,True
31906998,Se arrienda Apto por días en Cartagena,239098811,Luis,7,7.0,,0,886829.48,30.0,1125.0,0,0.0,0.0,Rafael Uribe Uribe,4.58319,-74.10815,Entire Rental Unit,Entire Home/Apt,6,15,2.0,3.0,2.0,269,,,,,,,False,True,True
31930349,Habitación con baño privado. Cerca aeropuerto,238707626,Alicia,7,7.0,4.87,216,91295.0,1.0,10.0,36,1.22,19719720.0,Engativa,4.67699,-74.1126,Private Room In Rental Unit,Private Room,2,10,0.0,1.0,1.0,267,4.76,4.81,4.81,4.87,4.81,4.8,True,True,True
31932367,Muy buen alojamiento y comodo,168548955,Juan Carlos,8,8.0,4.89,0,74231.11,30.0,1125.0,0,0.83,0.0,Usaquen,4.69305,-74.03621,Private Room In Rental Unit,Private Room,2,51,1.0,0.0,1.5,365,4.86,4.89,4.95,4.85,4.95,4.89,False,True,True
31942372,Conjunto residencial tarento,236501595,Rodrigo,7,3.0,,0,56083.2,30.0,365.0,0,0.0,0.0,Fontibon,4.66885,-74.14073,Private Room In Rental Unit,Private Room,1,6,0.0,1.0,1.5,365,,,,,,,False,True,True
31952065,Linda Alcoba Independiente en La Soledad,167932879,Stella Del Pilar,8,7.0,4.95,0,53741.77,30.0,1125.0,0,0.25,0.0,Teusaquillo,4.62706,-74.07093,Private Room In Home,Private Room,2,28,0.0,1.0,1.0,264,5.0,4.95,5.0,5.0,5.0,4.86,True,True,True
31957734,"SUPER LOFT PISO 14, CENTRO INTERNACIONAL.",239609387,Jaime,7,7.0,4.75,0,115714.62,30.0,1125.0,0,2.21,0.0,Santa Fe,4.61876,-74.06756,Entire Rental Unit,Entire Home/Apt,2,27,1.0,1.0,1.0,269,4.85,4.59,4.93,4.86,4.89,4.78,False,True,True
31989041,Apartamento  Chapinero  de fácil acceso,161564970,Jhon,8,8.0,4.92,80,100994.25,4.0,1125.0,10,1.01,8079540.0,Chapinero,4.6482,-74.06354,Entire Rental Unit,Entire Home/Apt,2,20,1.0,2.0,1.0,223,4.91,4.87,4.94,4.99,4.43,4.88,True,True,True
32038070,Hermoso apartamento,240202342,Victoria Isabel,7,7.0,,0,374227.96,30.0,1125.0,0,0.0,0.0,Santa Fe,4.60906,-74.06931,Entire Rental Unit,Entire Home/Apt,6,10,4.0,4.0,3.0,270,,,,,,,False,True,True
32041928,"Mirador de Suba, ambiente familiar y zonas verdes",170649304,Gustavo,8,7.0,5.0,0,95868.67,30.0,1125.0,0,0.06,0.0,Suba,4.75823,-74.07812,Entire Rental Unit,Entire Home/Apt,5,22,2.0,3.0,1.0,229,4.75,4.75,5.0,5.0,4.75,4.75,True,True,True
32045975,EL NICHO DE CECI,13753347,Cecilia,12,7.0,,0,156450.33,30.0,1125.0,0,0.0,0.0,Chapinero,4.64178,-74.05095,Entire Rental Unit,Entire Home/Apt,5,24,2.0,3.0,2.0,269,,,,,,,False,True,True
32046599,Rosales Privé | Silent Luxury & Security in Bogotá,240267352,Sofia,7,7.0,4.75,60,549206.95,30.0,730.0,1,0.09,32952417.0,Chapinero,4.65933,-74.04868,Entire Rental Unit,Entire Home/Apt,5,51,3.0,3.0,3.0,365,4.75,4.75,4.75,4.75,5.0,4.75,False,True,True
32086303,"Nuevo, moderno y acogedor Apartaestudio.",55154638,Juan Gabriel,10,6.0,4.84,0,146793.67,3.0,730.0,0,0.25,0.0,San Cristobal,4.58059,-74.07974,Entire Rental Unit,Entire Home/Apt,3,52,1.0,2.0,1.0,258,4.79,4.95,4.95,4.89,4.32,4.74,False,True,True
32093937,Loft 50m2 + anti-noise windows,47934792,Juliana,10,7.0,4.91,8,237750.0,4.0,1125.0,1,0.51,1902000.0,Chapinero,4.64554,-74.06225,Entire Loft,Entire Home/Apt,2,54,1.0,1.0,1.5,187,4.98,4.96,4.93,4.98,4.74,4.8,True,True,True
32112203,"Renovated, Great and Cozy Apt in Chapinero.",144671100,Yvonne,8,7.0,4.73,0,139931.39,30.0,1125.0,0,0.33,0.0,Chapinero,4.6481,-74.06107,Entire Condo,Entire Home/Apt,2,19,1.0,2.0,1.0,199,4.87,4.77,4.97,4.97,4.87,4.53,False,True,True
32120797,Casa el bosque,237590018,Ivan,7,7.0,5.0,0,1249067.8,30.0,1125.0,0,0.01,0.0,Engativa,4.67926,-74.09232,Entire Home,Entire Home/Apt,5,11,3.0,4.0,2.0,365,5.0,5.0,5.0,5.0,5.0,5.0,False,True,True
32128666,Snazzy Room in THE MILAGRO Coliving,1673679,Daniel,14,10.0,,0,104628.2,30.0,365.0,0,0.0,0.0,Chapinero,4.65046,-74.06129,Private Room In Rental Unit,Private Room,2,24,0.0,1.0,1.0,89,,,,,,,True,True,True
32135671,Cozy One Bedroom apartment in THE MILAGRO Coliving,1673679,Daniel,14,10.0,5.0,0,132737.26,30.0,365.0,0,0.01,0.0,Chapinero,4.64897,-74.06,Entire Rental Unit,Entire Home/Apt,2,23,1.0,1.0,1.0,89,5.0,5.0,5.0,5.0,5.0,5.0,True,True,True
32136267,Beautiful room in THE MILAGRO Coliving,1673679,Daniel,14,10.0,,0,104628.2,30.0,365.0,0,0.0,0.0,Chapinero,4.65075,-74.06119,Private Room In Rental Unit,Private Room,2,25,0.0,1.0,1.0,89,,,,,,,True,True,True
32136322,casa Estradita.,237590018,Ivan,7,7.0,,0,714700.97,30.0,1125.0,0,0.0,0.0,Engativa,4.67128,-74.09417,Entire Home,Entire Home/Apt,8,10,4.0,6.0,2.0,365,,,,,,,False,True,True
32136878,Amazing room in THE MILAGRO Coliving,1673679,Daniel,14,10.0,,0,104628.2,30.0,365.0,0,0.0,0.0,Chapinero,4.64968,-74.0594,Private Room In Rental Unit,Private Room,2,26,0.0,1.0,1.0,89,,,,,,,True,True,True
32136971,Beautiful private room located in a safe area,35571401,Zulma,11,7.0,3.67,0,56660.23,30.0,1125.0,0,0.03,0.0,Usaquen,4.71571,-74.04776,Private Room In Rental Unit,Private Room,1,22,0.0,2.0,1.0,83,3.67,3.67,3.67,3.67,3.67,3.67,False,True,True
32137180,Lovely room in THE MILAGRO Coliving,1673679,Daniel,14,10.0,5.0,0,104628.2,30.0,180.0,0,0.02,0.0,Chapinero,4.64907,-74.06119,Private Room In Rental Unit,Private Room,1,25,0.0,1.0,1.0,89,5.0,5.0,5.0,4.0,5.0,5.0,True,True,True
32165038,Beautiful colonial home with panoramic views,18597080,Shadia,11,7.0,4.89,84,565114.0,1.0,1125.0,14,1.74,47469576.0,Candelaria,4.594,-74.07315,Entire Home,Entire Home/Apt,7,29,4.0,5.0,2.0,327,4.91,4.87,4.93,4.95,4.95,4.81,True,True,True
32189885,Spacious Bedroom in a cool family house w/ garden,241336994,Relax Home,7,7.0,4.91,198,100424.0,1.0,12.0,33,2.3,19883952.0,Teusaquillo,4.64968,-74.07466,Private Room In Home,Private Room,3,27,1.0,1.0,2.5,41,4.9,4.86,4.86,4.89,4.86,4.92,True,True,True
32190137,¡NEW! All you need in the coolest house,241336994,Relax Home,7,7.0,4.93,210,85589.0,1.0,15.0,35,3.2,17973690.0,Teusaquillo,4.65104,-74.0746,Private Room In Home,Private Room,2,26,1.0,2.0,2.5,43,4.92,4.9,4.92,4.91,4.83,4.93,True,True,True
32190395,Spacious 2P room in strategic location/ Big House,241336994,Relax Home,7,7.0,4.91,255,89012.0,1.0,10.0,52,2.96,22698060.0,Teusaquillo,4.64901,-74.07601,Private Room In Home,Private Room,2,26,1.0,1.0,2.5,45,4.94,4.88,4.92,4.88,4.91,4.9,True,True,True
32191506,Habitación Iris Portón de Pontevedra Titan Plaza,241552601,Irene,7,7.0,5.0,0,34326.9,30.0,1125.0,0,0.01,0.0,Suba,4.69638,-74.0817,Private Room In Rental Unit,Private Room,1,8,0.0,1.0,0.5,365,5.0,5.0,5.0,5.0,5.0,4.0,False,True,True
32205647,Habitación U.S.A (a cinco minutos),217844206,Clemen Baut,7,7.0,4.81,210,102706.0,1.0,1125.0,35,1.59,21568260.0,Teusaquillo,4.63551,-74.09637,Private Room In Home,Private Room,2,18,0.0,1.0,1.0,341,4.84,4.92,4.87,4.91,4.96,4.84,True,True,True
32214902,CENTRO MUSEO DE ORO BOGOTA,116757020,Gustavo,9,8.0,4.97,12,170036.0,1.0,1125.0,2,0.77,2040432.0,Santa Fe,4.60291,-74.07062,Entire Serviced Apartment,Entire Home/Apt,3,36,1.0,4.0,1.0,360,4.94,4.92,4.97,4.98,4.84,4.95,False,True,True
32230777,Apartamento de la ciudad.,241848446,Maritza,7,7.0,5.0,0,291362.93,30.0,1125.0,0,0.08,0.0,Usme,4.52865,-74.11718,Entire Rental Unit,Entire Home/Apt,2,26,1.0,1.0,1.0,269,5.0,4.86,5.0,5.0,4.57,5.0,False,True,True
32231133,"Cerca al aeropuerto, todos los servicios wifi,",241631395,Arelis,7,7.0,,0,51289.77,30.0,30.0,0,0.0,0.0,Engativa,4.70841,-74.12157,Private Room In Serviced Apartment,Private Room,3,10,2.0,2.0,1.0,364,,,,,,,False,True,True
32239397,"Casa familiar, cómoda, estilo colonial.",138768995,Elkin,8,7.0,,0,35427.16,30.0,30.0,0,0.0,0.0,Teusaquillo,4.63626,-74.06902,Private Room In Home,Private Room,2,12,0.0,1.0,1.0,268,,,,,,,False,True,True
32240672,Apartamento privado y acogedor en chapinero centr.,137364091,Nubia,8,7.0,4.9,0,214542.0,1.0,1125.0,0,0.77,0.0,Barrios Unidos,4.65152,-74.06732,Entire Rental Unit,Entire Home/Apt,2,55,1.0,1.0,1.0,363,4.93,4.94,4.96,4.91,4.68,4.87,False,True,True
32271155,"APARTAMENTO EN CHICO PARQUE 93, WORLD TRADE CENTER",242166696,Angie,7,7.0,4.82,132,1380825.0,1.0,1125.0,22,2.95,182268900.0,Chapinero,4.67963,-74.04403,Entire Rental Unit,Entire Home/Apt,11,36,3.0,5.0,0.0,359,4.81,4.74,4.93,4.92,4.93,4.79,False,True,True
32286300,Cabrera Exclusive Apartment! Next to Zona T,3290627,Maria,13,13.0,4.62,0,1203788.0,2.0,1125.0,0,0.24,0.0,Chapinero,4.66863,-74.04964,Entire Serviced Apartment,Entire Home/Apt,8,27,4.0,4.0,3.5,364,4.62,4.71,4.62,4.29,4.9,4.43,False,True,True
32315725,New apartment in Chapinero Near sites of interest,242602857,Dayan,7,7.0,4.89,252,116640.44,18.0,1125.0,7,0.43,29393391.0,Chapinero,4.64148,-74.06311,Entire Rental Unit,Entire Home/Apt,3,30,1.0,2.0,1.0,139,4.92,4.87,4.82,4.79,4.89,4.82,True,True,True
32337555,Apartamentos Gaitán,229869292,Juan,7,7.0,5.0,0,34844.58,30.0,30.0,0,0.02,0.0,Barrios Unidos,4.67211,-74.0737,Private Room In Rental Unit,Private Room,3,5,0.0,1.0,1.0,365,5.0,5.0,5.0,5.0,5.0,5.0,False,True,True
32339324,Autonomous/private/Self.Check-in/wifi/Desk.,234868155,Flor Angela,7,7.0,4.81,60,84251.36,1.0,1125.0,10,0.98,5055082.0,Engativa,4.66736,-74.10693,Private Room In Bed And Breakfast,Private Room,2,42,1.0,1.0,1.0,355,4.84,4.88,4.92,4.82,4.92,4.84,False,True,True
32339431,Hotel con Desayuno cerca al Aeropuerto☆☆☆☆☆.,234868155,Flor Angela,7,7.0,4.63,120,84251.36,1.0,1125.0,20,1.33,10110163.0,Engativa,4.66777,-74.10496,Room In Boutique Hotel,Private Room,2,40,1.0,1.0,1.0,336,4.74,4.76,4.86,4.72,4.85,4.68,False,True,True
32339593,Hotel/Airport/Breakfast/Embassy/T. Buses/AV 26✔,4419633,Angela,13,7.0,4.73,228,84251.36,1.0,1125.0,38,3.01,19209310.0,Engativa,4.66782,-74.10654,Room In Hotel,Private Room,2,40,1.0,1.0,1.0,348,4.77,4.8,4.83,4.74,4.85,4.82,False,True,False
32339640,Hotel/Breackfast/Self-Check-in/Wi-Fi/Embassy/Desk,4419633,Angela,13,7.0,4.65,6,112347.0,1.0,1125.0,1,1.54,674082.0,Engativa,4.66619,-74.10508,Room In Boutique Hotel,Private Room,3,46,1.0,4.0,1.5,209,4.81,4.79,4.82,4.73,4.72,4.78,False,True,False
32359460,SE ARRIENDAN HABITACIONES HAMOBLADAS PERSONA SOLA,140756795,Jonathan,8,8.0,,0,44973.87,30.0,1125.0,0,0.0,0.0,Kennedy,4.65367,-74.15692,Private Room In Rental Unit,Private Room,4,20,4.0,4.0,2.0,365,,,,,,,False,True,True
32375915,Small Studio calle 72 Financial district,217056308,Maria,7,7.0,4.82,24,168324.0,2.0,60.0,4,0.74,4039776.0,Chapinero,4.65727,-74.0602,Entire Rental Unit,Entire Home/Apt,2,26,1.0,1.0,1.0,304,4.91,4.85,4.91,4.82,4.85,4.76,True,True,True
32388521,Colorful Loft- Central Location-Skyline View,12422514,Camilo,10,7.0,4.87,170,119125.45,17.0,365.0,5,0.34,20251327.0,Chapinero,4.63141,-74.0675,Entire Rental Unit,Entire Home/Apt,2,15,1.0,2.0,0.0,46,4.87,4.8,4.93,5.0,4.87,4.87,False,True,True
32400408,Habitacion Deluxe,13036194,Camilo,12,12.0,4.63,6,261993.0,1.0,90.0,1,0.3,1571958.0,Usaquen,4.69037,-74.05106,Room In Boutique Hotel,Hotel Room,2,29,1.0,1.0,2.0,365,4.59,4.78,4.78,4.7,4.89,4.74,False,True,True
32410162,Apartaestudio de lujo con jacuzzi en chapinero,34572139,AndrÃ©s,11,1.0,4.6,186,503613.0,1.0,1125.0,31,3.49,93672018.0,Chapinero,4.641074,-74.059718,Entire Rental Unit,Entire Home/Apt,2,36,1.0,1.0,1.0,359,4.71,4.48,4.81,4.86,4.87,4.49,False,True,True
32419132,Quiet and classic room at downtown. Nice view,243368010,Gianfranco,7,7.0,5.0,0,62103.78,30.0,1125.0,0,0.01,0.0,Santa Fe,4.60635,-74.06634,Private Room In Condo,Private Room,2,26,0.0,1.0,1.0,270,5.0,5.0,5.0,5.0,5.0,5.0,False,True,True
32440703,Casa loma,14564611,Nelson,12,7.0,5.0,0,127210.36,30.0,1125.0,0,0.02,0.0,Santa Fe,4.61126,-74.06916,Private Room In Bed And Breakfast,Private Room,2,16,4.0,1.0,1.0,269,5.0,4.5,5.0,5.0,5.0,5.0,False,True,True
32443797,"Apartamento moderno cerca del aeropuerto, Bogotá",243714514,Johan SebastiÃ¡n,7,7.0,4.92,0,156912.0,2.0,1125.0,0,0.46,0.0,Engativa,4.68998,-74.10532,Entire Rental Unit,Entire Home/Apt,1,43,1.0,2.0,1.5,364,4.97,4.89,4.92,4.97,4.79,4.92,False,True,True
32446838,Av26/Airport/Buses/Breakfast/SelfCheckIn/SmartTv,4419633,Angela,13,7.0,4.72,42,84251.36,1.0,1125.0,7,1.83,3538557.0,Engativa,4.666693210601807,-74.10600281,Room In Boutique Hotel,Private Room,2,46,1.0,1.0,1.5,349,4.79,4.81,4.74,4.68,4.85,4.74,False,True,False
32446971,Hotel/Desayuno ☆☆☆☆ Jardín-Botánico/Aeropuerto (✔),4419633,Angela,13,7.0,4.68,54,88284.68,1.0,1125.0,9,1.19,4767373.0,Engativa,4.6673,-74.10632,Room In Boutique Hotel,Private Room,2,45,1.0,1.0,1.5,349,4.77,4.77,4.78,4.64,4.79,4.77,False,True,False
32447105,Av26/Airport/Buses/Breakfast/SelfCheckIn/SmartTv,4419633,Angela,13,7.0,4.73,72,108348.0,1.0,1125.0,12,1.41,7801056.0,Engativa,4.6669,-74.10573,Private Room In Bed And Breakfast,Private Room,2,43,1.0,1.0,1.5,343,4.77,4.77,4.81,4.71,4.82,4.8,False,True,False
32447208,Hotel - Desayuno ☆☆☆ Auto Check-In (✔) Aeropuerto.,79130357,Angela,10,7.0,4.78,210,140442.0,1.0,1125.0,35,3.45,29492820.0,Engativa,4.66712,-74.10674,Room In Boutique Hotel,Private Room,3,39,1.0,3.0,1.0,234,4.86,4.83,4.85,4.78,4.88,4.81,False,True,True
32448165,Apartamento Amoblado Universidad Javeriana,98831987,Jaime,9,7.0,4.67,0,116971.0,2.0,1125.0,0,0.07,0.0,Chapinero,4.629,-74.06247,Entire Rental Unit,Entire Home/Apt,2,14,1.0,1.0,1.0,325,4.83,4.67,5.0,5.0,4.5,4.83,False,True,True
32459543,1 BEDROOM APARTMENT IN BEST ZONE,34438039,Maria,11,11.0,,0,175168.03,30.0,1125.0,0,0.0,0.0,Chapinero,4.64267,-74.0622,Entire Rental Unit,Entire Home/Apt,2,7,1.0,1.0,1.0,365,,,,,,,False,True,True
32465119,Apartaestudio Dotación completa,190261480,Angel Maria,8,7.0,,0,92970.49,30.0,1125.0,0,0.0,0.0,Teusaquillo,4.63103,-74.08395,Entire Condo,Entire Home/Apt,2,9,1.0,1.0,1.0,365,,,,,,,False,True,True
32466109,"Cómoda habitación,sector residencial norte  Bogotá",225445011,Ofe,7,7.0,5.0,6,85589.0,1.0,1125.0,1,0.28,513534.0,Usaquen,4.72782,-74.02731,Private Room In Home,Private Room,1,22,0.0,3.0,1.0,357,4.92,4.92,4.83,4.96,4.92,4.92,False,True,True
32493094,descanso y muy buena ubicacion,208282500,Alex,7,7.0,,0,39988.3,30.0,1125.0,0,0.0,0.0,Engativa,4.70399,-74.10529,Private Room In Rental Unit,Private Room,2,10,0.0,1.0,1.0,269,,,,,,,False,True,True
32494406,HERMOSO Y EXCLUSIVO LOFT CERCA DEL PAQUE DE LA 93,10318370,Maria,12,12.0,4.92,0,257748.03,30.0,1125.0,0,0.14,0.0,Chapinero,4.676,-74.04376,Entire Rental Unit,Entire Home/Apt,4,39,2.0,2.0,0.0,260,5.0,4.75,5.0,5.0,5.0,4.83,False,True,True
32501649,Conjunto nuevo sol,244209330,Alejandra,7,7.0,,0,63052.1,30.0,1125.0,0,0.0,0.0,Kennedy,4.63878,-74.15207,Private Room In Condo,Private Room,1,10,0.0,1.0,1.0,268,,,,,,,False,True,True
32518671,Bright City Oasis: Great for Long Stays or Family,19850515,Albert,11,11.0,4.86,108,381199.5,2.0,1125.0,18,1.28,41169546.0,Usaquen,4.71828,-74.03267,Entire Rental Unit,Entire Home/Apt,5,54,2.0,2.0,2.0,346,4.87,4.86,4.86,4.79,4.9,4.79,False,True,True
32545368,Cerca al Aeropuerto y  la Embajada Americana WIFI,200680276,Rosalba,7,7.0,4.8,60,330941.4,5.0,60.0,6,0.52,19856484.0,Fontibon,4.658479,-74.119545,Entire Condo,Entire Home/Apt,5,51,3.0,4.0,2.0,355,4.96,4.78,4.87,4.89,4.87,4.83,False,True,True
32566433,Precolombinan Artist Flat,4655356,Renato,13,7.0,,0,75341.31,30.0,1125.0,0,0.0,0.0,Usaquen,4.69406,-74.03262,Private Room In Rental Unit,Private Room,1,6,0.0,1.0,1.0,268,,,,,,,False,True,True
32608517,PAZ ARMONÍA,207526807,Carmen Victoria,7,6.0,4.5,0,35278.93,30.0,60.0,0,0.15,0.0,Teusaquillo,4.65138,-74.07976,Private Room In Condo,Private Room,1,29,0.0,1.0,1.0,86,4.38,4.38,4.88,4.38,4.88,4.5,False,True,True
32614915,Dazzling studio at Chapinero in Bogotá D.C.,30410133,Jose,11,7.0,5.0,60,90383.9,30.0,1125.0,1,0.13,5423034.0,Chapinero,4.64215,-74.06241,Entire Loft,Entire Home/Apt,2,29,0.0,2.0,1.0,254,4.91,4.73,5.0,5.0,5.0,4.64,False,True,True
32616020,ESTUDIO ENTERO NUEVO CERCA C.C TITAN PLAZA 1.8 MES,138734307,Diana,8,7.0,4.46,60,78199.34,30.0,1125.0,1,0.58,4691960.0,Engativa,4.69281,-74.09353,Entire Condo,Entire Home/Apt,3,34,1.0,1.0,1.0,330,4.54,4.56,4.73,4.62,4.65,4.54,False,True,True
32649494,Acogedor y muy bien ubicado,245491279,Sandra,7,6.0,,0,141580.67,30.0,90.0,0,0.0,0.0,Usaquen,4.6938,-74.03793,Entire Rental Unit,Entire Home/Apt,2,6,1.0,3.0,1.5,268,,,,,,,False,True,True
32660487,Cerca Aeropuerto y Centros comerciales,245569973,Jacqueline,7,7.0,,0,49851.73,30.0,1125.0,0,0.0,0.0,Fontibon,4.6587,-74.13055,Private Room In Home,Private Room,1,10,0.0,1.0,0.0,263,,,,,,,False,True,True
32660861,Hotel ☆☆☆☆ Desayuno(✔) Ideal para parejas. 🔑,4419633,Angela,13,7.0,4.79,54,140442.0,1.0,1125.0,9,1.41,7583868.0,Engativa,4.66593,-74.10651,Private Room In Bed And Breakfast,Private Room,3,40,1.0,2.0,1.0,224,4.79,4.83,4.86,4.71,4.79,4.83,False,True,False
32687484,HOGAR ACOGEDOR Y TRANQUILO,245111599,Jazmin,7,7.0,,0,57041.87,30.0,1125.0,0,0.0,0.0,Suba,4.76898,-74.0476,Private Room In Rental Unit,Private Room,1,6,0.0,1.0,0.5,365,,,,,,,False,True,True
32694408,"Hotel Express 53, Estándar Sencilla",165339408,Hotel Express,8,7.0,4.42,78,96660.0,1.0,999.0,13,0.92,7539480.0,Chapinero,4.64136,-74.06376,Room In Hotel,Hotel Room,1,16,5.0,0.0,1.0,362,4.56,4.42,4.75,4.63,4.65,4.47,False,True,True
32717797,conexion Bogota 103,2801285,Fernando,13,13.0,,0,35130.02,30.0,60.0,0,0.0,0.0,Engativa,4.66504,-74.11007,Private Room In Townhouse,Private Room,1,19,0.0,2.0,1.0,269,,,,,,,False,True,True
32724278,La mejor Habitación Privada del Sector.,246068351,Araceli,7,7.0,4.92,255,90834.0,1.0,1125.0,48,2.26,23162670.0,Teusaquillo,4.650912377803143,-74.09336374,Private Room In Condo,Private Room,1,29,0.0,1.0,1.0,313,4.93,4.95,4.89,4.93,4.9,4.93,True,True,True
32740784,En Plena área Turistica de Bogotá,246202013,Ernesto,7,7.0,4.77,0,183973.0,1.0,1125.0,0,0.84,0.0,Santa Fe,4.60271,-74.07023,Entire Serviced Apartment,Entire Home/Apt,3,20,1.0,2.0,1.0,365,4.66,4.85,4.88,4.73,4.86,4.7,False,True,True
32740789,Amazing & charming Penthouse,18753618,Julian,11,7.0,4.95,42,430224.0,2.0,30.0,7,0.63,18069408.0,Teusaquillo,4.63492,-74.0975,Entire Rental Unit,Entire Home/Apt,6,32,3.0,3.0,0.0,357,4.89,4.87,4.95,4.93,4.96,4.85,True,True,True
